BST Inserting 1813080154, traversed counter is 8
AVL Inserting 1813080154, traversed counter is 29
BST Inserting 1579068977, traversed counter is 16
AVL Inserting 1579068977, traversed counter is 289
BST Inserting 395191309, traversed counter is 15
AVL Inserting 395191309, traversed counter is 12
BST Inserting 1431742587, traversed counter is 13
AVL Inserting 1431742587, traversed counter is 1044
BST Inserting 672139932, traversed counter is 14
AVL Inserting 672139932, traversed counter is 1023
BST Inserting 226723382, traversed counter is 12
AVL Inserting 226723382, traversed counter is 12
BST Inserting 1907895021, traversed counter is 13
AVL Inserting 1907895021, traversed counter is 1096
BST Inserting 219544266, traversed counter is 16
AVL Inserting 219544266, traversed counter is 950
BST Inserting 1030313563, traversed counter is 14
AVL Inserting 1030313563, traversed counter is 13
BST Inserting 580508860, traversed counter is 11
AVL Inserting 580508860, traversed counter is 1078
BST Inserting 428903682, traversed counter is 14
AVL Inserting 428903682, traversed counter is 13
BST Inserting 617909211, traversed counter is 12
AVL Inserting 617909211, traversed counter is 13
BST Inserting 1412277685, traversed counter is 14
AVL Inserting 1412277685, traversed counter is 13
BST Inserting 2033669086, traversed counter is 12
AVL Inserting 2033669086, traversed counter is 1107
BST Inserting 476564285, traversed counter is 14
AVL Inserting 476564285, traversed counter is 1066
BST Inserting 1088590930, traversed counter is 18
AVL Inserting 1088590930, traversed counter is 19
BST Inserting 1671735990, traversed counter is 9
AVL Inserting 1671735990, traversed counter is 1118
BST Inserting 2010794583, traversed counter is 13
AVL Inserting 2010794583, traversed counter is 14
BST Inserting 305197314, traversed counter is 8
AVL Inserting 305197314, traversed counter is 12
BST Inserting 632651476, traversed counter is 8
AVL Inserting 632651476, traversed counter is 1052
BST Inserting 1204754116, traversed counter is 16
AVL Inserting 1204754116, traversed counter is 864
BST Inserting 1384095820, traversed counter is 20
AVL Inserting 1384095820, traversed counter is 13
BST Inserting 1875641892, traversed counter is 12
AVL Inserting 1875641892, traversed counter is 13
BST Inserting 500037525, traversed counter is 13
AVL Inserting 500037525, traversed counter is 14
BST Inserting 1447395528, traversed counter is 17
AVL Inserting 1447395528, traversed counter is 1053
BST Inserting 1351538839, traversed counter is 9
AVL Inserting 1351538839, traversed counter is 13
BST Inserting 1787897525, traversed counter is 12
AVL Inserting 1787897525, traversed counter is 13
BST Inserting 1745897490, traversed counter is 14
AVL Inserting 1745897490, traversed counter is 13
BST Inserting 1660651136, traversed counter is 7
AVL Inserting 1660651136, traversed counter is 1080
BST Inserting 61101360, traversed counter is 17
AVL Inserting 61101360, traversed counter is 1058
BST Inserting 1267889618, traversed counter is 12
AVL Inserting 1267889618, traversed counter is 879
BST Inserting 1326247643, traversed counter is 12
AVL Inserting 1326247643, traversed counter is 903
BST Inserting 1640170337, traversed counter is 12
AVL Inserting 1640170337, traversed counter is 1110
BST Inserting 1663080928, traversed counter is 9
AVL Inserting 1663080928, traversed counter is 1099
BST Inserting 610506582, traversed counter is 9
AVL Inserting 610506582, traversed counter is 32
BST Inserting 164826621, traversed counter is 13
AVL Inserting 164826621, traversed counter is 1001
BST Inserting 1889804310, traversed counter is 11
AVL Inserting 1889804310, traversed counter is 1099
BST Inserting 370917955, traversed counter is 12
AVL Inserting 370917955, traversed counter is 31
BST Inserting 384370888, traversed counter is 12
AVL Inserting 384370888, traversed counter is 956
BST Inserting 772634225, traversed counter is 12
AVL Inserting 772634225, traversed counter is 31
BST Inserting 951426815, traversed counter is 14
AVL Inserting 951426815, traversed counter is 991
BST Inserting 813274570, traversed counter is 10
AVL Inserting 813274570, traversed counter is 24
BST Inserting 1390543437, traversed counter is 18
AVL Inserting 1390543437, traversed counter is 30
BST Inserting 216220853, traversed counter is 14
AVL Inserting 216220853, traversed counter is 920
BST Inserting 699460008, traversed counter is 13
AVL Inserting 699460008, traversed counter is 17
BST Inserting 1867107722, traversed counter is 12
AVL Inserting 1867107722, traversed counter is 1116
BST Inserting 1304811783, traversed counter is 10
AVL Inserting 1304811783, traversed counter is 898
BST Inserting 223712350, traversed counter is 13
AVL Inserting 223712350, traversed counter is 13
BST Inserting 1730418657, traversed counter is 7
AVL Inserting 1730418657, traversed counter is 1133
BST Inserting 1610009097, traversed counter is 14
AVL Inserting 1610009097, traversed counter is 1001
BST Inserting 856363827, traversed counter is 10
AVL Inserting 856363827, traversed counter is 29
BST Inserting 787689126, traversed counter is 8
AVL Inserting 787689126, traversed counter is 986
BST Inserting 846621269, traversed counter is 10
AVL Inserting 846621269, traversed counter is 1023
BST Inserting 584522071, traversed counter is 12
AVL Inserting 584522071, traversed counter is 14
BST Inserting 1287726651, traversed counter is 15
AVL Inserting 1287726651, traversed counter is 19
BST Inserting 146533149, traversed counter is 10
AVL Inserting 146533149, traversed counter is 1011
BST Inserting 1936060910, traversed counter is 8
AVL Inserting 1936060910, traversed counter is 1146
BST Inserting 928140528, traversed counter is 13
AVL Inserting 928140528, traversed counter is 12
BST Inserting 1892430639, traversed counter is 11
AVL Inserting 1892430639, traversed counter is 1158
BST Inserting 1449228398, traversed counter is 17
AVL Inserting 1449228398, traversed counter is 1084
BST Inserting 989241888, traversed counter is 11
AVL Inserting 989241888, traversed counter is 13
BST Inserting 1012836610, traversed counter is 11
AVL Inserting 1012836610, traversed counter is 636
BST Inserting 627992393, traversed counter is 11
AVL Inserting 627992393, traversed counter is 11
BST Inserting 481928577, traversed counter is 13
AVL Inserting 481928577, traversed counter is 13
BST Inserting 528433890, traversed counter is 11
AVL Inserting 528433890, traversed counter is 14
BST Inserting 1238498976, traversed counter is 14
AVL Inserting 1238498976, traversed counter is 29
BST Inserting 646755199, traversed counter is 12
AVL Inserting 646755199, traversed counter is 123
BST Inserting 270754552, traversed counter is 11
AVL Inserting 270754552, traversed counter is 911
BST Inserting 1609416931, traversed counter is 15
AVL Inserting 1609416931, traversed counter is 18
BST Inserting 1031126087, traversed counter is 15
AVL Inserting 1031126087, traversed counter is 592
BST Inserting 1043388777, traversed counter is 15
AVL Inserting 1043388777, traversed counter is 583
BST Inserting 413360099, traversed counter is 7
AVL Inserting 413360099, traversed counter is 914
BST Inserting 1844400657, traversed counter is 9
AVL Inserting 1844400657, traversed counter is 1133
BST Inserting 286448566, traversed counter is 9
AVL Inserting 286448566, traversed counter is 928
BST Inserting 629580952, traversed counter is 11
AVL Inserting 629580952, traversed counter is 12
BST Inserting 396377017, traversed counter is 15
AVL Inserting 396377017, traversed counter is 12
BST Inserting 6072641, traversed counter is 8
AVL Inserting 6072641, traversed counter is 12
BST Inserting 1934392735, traversed counter is 9
AVL Inserting 1934392735, traversed counter is 1149
BST Inserting 620089368, traversed counter is 11
AVL Inserting 620089368, traversed counter is 886
BST Inserting 1736491298, traversed counter is 11
AVL Inserting 1736491298, traversed counter is 1157
BST Inserting 1396918184, traversed counter is 17
AVL Inserting 1396918184, traversed counter is 875
BST Inserting 1476453195, traversed counter is 14
AVL Inserting 1476453195, traversed counter is 1063
BST Inserting 376696776, traversed counter is 13
AVL Inserting 376696776, traversed counter is 950
BST Inserting 96055805, traversed counter is 20
AVL Inserting 96055805, traversed counter is 13
BST Inserting 2060975266, traversed counter is 13
AVL Inserting 2060975266, traversed counter is 1174
BST Inserting 1664423428, traversed counter is 10
AVL Inserting 1664423428, traversed counter is 14
BST Inserting 242588954, traversed counter is 14
AVL Inserting 242588954, traversed counter is 906
BST Inserting 1849552528, traversed counter is 10
AVL Inserting 1849552528, traversed counter is 1186
BST Inserting 445080308, traversed counter is 11
AVL Inserting 445080308, traversed counter is 959
BST Inserting 2135019593, traversed counter is 10
AVL Inserting 2135019593, traversed counter is 147
BST Inserting 1151297278, traversed counter is 16
AVL Inserting 1151297278, traversed counter is 860
BST Inserting 1434322197, traversed counter is 17
AVL Inserting 1434322197, traversed counter is 1098
BST Inserting 1000372555, traversed counter is 13
AVL Inserting 1000372555, traversed counter is 622
BST Inserting 1779289672, traversed counter is 13
AVL Inserting 1779289672, traversed counter is 1166
BST Inserting 1916250774, traversed counter is 5
AVL Inserting 1916250774, traversed counter is 1184
BST Inserting 1528806445, traversed counter is 17
AVL Inserting 1528806445, traversed counter is 1106
BST Inserting 870305000, traversed counter is 17
AVL Inserting 870305000, traversed counter is 18
BST Inserting 415522325, traversed counter is 8
AVL Inserting 415522325, traversed counter is 979
BST Inserting 1799560997, traversed counter is 12
AVL Inserting 1799560997, traversed counter is 1185
BST Inserting 332238283, traversed counter is 9
AVL Inserting 332238283, traversed counter is 988
BST Inserting 1446648412, traversed counter is 19
AVL Inserting 1446648412, traversed counter is 1124
BST Inserting 695466127, traversed counter is 15
AVL Inserting 695466127, traversed counter is 930
BST Inserting 745598382, traversed counter is 11
AVL Inserting 745598382, traversed counter is 51
BST Inserting 1143565421, traversed counter is 13
AVL Inserting 1143565421, traversed counter is 12
BST Inserting 981914693, traversed counter is 13
AVL Inserting 981914693, traversed counter is 936
BST Inserting 1375179334, traversed counter is 14
AVL Inserting 1375179334, traversed counter is 884
BST Inserting 1539942439, traversed counter is 15
AVL Inserting 1539942439, traversed counter is 12
BST Inserting 987987334, traversed counter is 12
AVL Inserting 987987334, traversed counter is 646
BST Inserting 1162088421, traversed counter is 12
AVL Inserting 1162088421, traversed counter is 899
BST Inserting 12548159, traversed counter is 10
AVL Inserting 12548159, traversed counter is 1023
BST Inserting 576994985, traversed counter is 11
AVL Inserting 576994985, traversed counter is 31
BST Inserting 411522957, traversed counter is 10
AVL Inserting 411522957, traversed counter is 1011
BST Inserting 1489001354, traversed counter is 16
AVL Inserting 1489001354, traversed counter is 12
BST Inserting 953691761, traversed counter is 14
AVL Inserting 953691761, traversed counter is 18
BST Inserting 507578762, traversed counter is 11
AVL Inserting 507578762, traversed counter is 954
BST Inserting 1402492972, traversed counter is 17
AVL Inserting 1402492972, traversed counter is 13
BST Inserting 470631541, traversed counter is 15
AVL Inserting 470631541, traversed counter is 12
BST Inserting 750167716, traversed counter is 8
AVL Inserting 750167716, traversed counter is 29
BST Inserting 1104561852, traversed counter is 13
AVL Inserting 1104561852, traversed counter is 925
BST Inserting 915711850, traversed counter is 13
AVL Inserting 915711850, traversed counter is 12
BST Inserting 737703662, traversed counter is 15
AVL Inserting 737703662, traversed counter is 977
BST Inserting 108375482, traversed counter is 19
AVL Inserting 108375482, traversed counter is 12
BST Inserting 202550399, traversed counter is 19
AVL Inserting 202550399, traversed counter is 953
BST Inserting 1738076217, traversed counter is 12
AVL Inserting 1738076217, traversed counter is 13
BST Inserting 1887665154, traversed counter is 12
AVL Inserting 1887665154, traversed counter is 1241
BST Inserting 2118801173, traversed counter is 10
AVL Inserting 2118801173, traversed counter is 14
BST Inserting 1119399015, traversed counter is 10
AVL Inserting 1119399015, traversed counter is 938
BST Inserting 610486506, traversed counter is 10
AVL Inserting 610486506, traversed counter is 12
BST Inserting 386839851, traversed counter is 13
AVL Inserting 386839851, traversed counter is 1046
BST Inserting 771476364, traversed counter is 13
AVL Inserting 771476364, traversed counter is 1001
BST Inserting 942724790, traversed counter is 12
AVL Inserting 942724790, traversed counter is 1015
BST Inserting 1833488263, traversed counter is 9
AVL Inserting 1833488263, traversed counter is 1257
BST Inserting 1466942491, traversed counter is 19
AVL Inserting 1466942491, traversed counter is 22
BST Inserting 1688323172, traversed counter is 7
AVL Inserting 1688323172, traversed counter is 1265
BST Inserting 829570037, traversed counter is 12
AVL Inserting 829570037, traversed counter is 13
BST Inserting 301373537, traversed counter is 7
AVL Inserting 301373537, traversed counter is 1063
BST Inserting 916018859, traversed counter is 14
AVL Inserting 916018859, traversed counter is 13
BST Inserting 222028828, traversed counter is 14
AVL Inserting 222028828, traversed counter is 50
BST Inserting 1289360871, traversed counter is 15
AVL Inserting 1289360871, traversed counter is 899
BST Inserting 2078107280, traversed counter is 8
AVL Inserting 2078107280, traversed counter is 31
BST Inserting 234576987, traversed counter is 15
AVL Inserting 234576987, traversed counter is 129
BST Inserting 1866355856, traversed counter is 13
AVL Inserting 1866355856, traversed counter is 1251
BST Inserting 342146590, traversed counter is 13
AVL Inserting 342146590, traversed counter is 12
BST Inserting 1723578341, traversed counter is 7
AVL Inserting 1723578341, traversed counter is 1260
BST Inserting 672563970, traversed counter is 15
AVL Inserting 672563970, traversed counter is 969
BST Inserting 849725352, traversed counter is 11
AVL Inserting 849725352, traversed counter is 19
BST Inserting 978587665, traversed counter is 14
AVL Inserting 978587665, traversed counter is 12
BST Inserting 1143195511, traversed counter is 12
AVL Inserting 1143195511, traversed counter is 905
BST Inserting 1599893069, traversed counter is 14
AVL Inserting 1599893069, traversed counter is 29
BST Inserting 2083149517, traversed counter is 9
AVL Inserting 2083149517, traversed counter is 14
BST Inserting 2058907361, traversed counter is 12
AVL Inserting 2058907361, traversed counter is 20
BST Inserting 190113083, traversed counter is 14
AVL Inserting 190113083, traversed counter is 18
BST Inserting 44041351, traversed counter is 16
AVL Inserting 44041351, traversed counter is 963
BST Inserting 113974112, traversed counter is 16
AVL Inserting 113974112, traversed counter is 953
BST Inserting 1928189300, traversed counter is 7
AVL Inserting 1928189300, traversed counter is 14
BST Inserting 1931706506, traversed counter is 10
AVL Inserting 1931706506, traversed counter is 57
BST Inserting 85291638, traversed counter is 16
AVL Inserting 85291638, traversed counter is 956
BST Inserting 900104667, traversed counter is 13
AVL Inserting 900104667, traversed counter is 971
BST Inserting 394709364, traversed counter is 16
AVL Inserting 394709364, traversed counter is 28
BST Inserting 472131489, traversed counter is 14
AVL Inserting 472131489, traversed counter is 998
BST Inserting 1671581032, traversed counter is 10
AVL Inserting 1671581032, traversed counter is 14
BST Inserting 1337434154, traversed counter is 15
AVL Inserting 1337434154, traversed counter is 949
BST Inserting 158136104, traversed counter is 16
AVL Inserting 158136104, traversed counter is 11
BST Inserting 991039875, traversed counter is 13
AVL Inserting 991039875, traversed counter is 664
BST Inserting 878273679, traversed counter is 15
AVL Inserting 878273679, traversed counter is 13
BST Inserting 987706141, traversed counter is 13
AVL Inserting 987706141, traversed counter is 14
BST Inserting 1292413412, traversed counter is 12
AVL Inserting 1292413412, traversed counter is 935
BST Inserting 1794292538, traversed counter is 13
AVL Inserting 1794292538, traversed counter is 13
BST Inserting 1209734969, traversed counter is 17
AVL Inserting 1209734969, traversed counter is 13
BST Inserting 434290636, traversed counter is 13
AVL Inserting 434290636, traversed counter is 23
BST Inserting 1724916170, traversed counter is 8
AVL Inserting 1724916170, traversed counter is 14
BST Inserting 1444311956, traversed counter is 20
AVL Inserting 1444311956, traversed counter is 13
BST Inserting 153162844, traversed counter is 15
AVL Inserting 153162844, traversed counter is 913
BST Inserting 2067062760, traversed counter is 13
AVL Inserting 2067062760, traversed counter is 1351
BST Inserting 1020406649, traversed counter is 13
AVL Inserting 1020406649, traversed counter is 671
BST Inserting 825726814, traversed counter is 11
AVL Inserting 825726814, traversed counter is 1010
BST Inserting 769304465, traversed counter is 9
AVL Inserting 769304465, traversed counter is 1015
BST Inserting 1998994314, traversed counter is 9
AVL Inserting 1998994314, traversed counter is 273
BST Inserting 1968922326, traversed counter is 8
AVL Inserting 1968922326, traversed counter is 14
BST Inserting 221713886, traversed counter is 15
AVL Inserting 221713886, traversed counter is 12
BST Inserting 1934660183, traversed counter is 10
AVL Inserting 1934660183, traversed counter is 1286
BST Inserting 1880346039, traversed counter is 13
AVL Inserting 1880346039, traversed counter is 1300
BST Inserting 411826969, traversed counter is 11
AVL Inserting 411826969, traversed counter is 12
BST Inserting 1978701535, traversed counter is 14
AVL Inserting 1978701535, traversed counter is 20
BST Inserting 1994320152, traversed counter is 12
AVL Inserting 1994320152, traversed counter is 14
BST Inserting 192532621, traversed counter is 15
AVL Inserting 192532621, traversed counter is 12
BST Inserting 1762924393, traversed counter is 15
AVL Inserting 1762924393, traversed counter is 1306
BST Inserting 2079611790, traversed counter is 10
AVL Inserting 2079611790, traversed counter is 1341
BST Inserting 1092637289, traversed counter is 18
AVL Inserting 1092637289, traversed counter is 673
BST Inserting 10150109, traversed counter is 8
AVL Inserting 10150109, traversed counter is 12
BST Inserting 404259631, traversed counter is 11
AVL Inserting 404259631, traversed counter is 18
BST Inserting 616734673, traversed counter is 13
AVL Inserting 616734673, traversed counter is 1031
BST Inserting 1347584264, traversed counter is 11
AVL Inserting 1347584264, traversed counter is 994
BST Inserting 562395735, traversed counter is 14
AVL Inserting 562395735, traversed counter is 49
BST Inserting 1607774548, traversed counter is 16
AVL Inserting 1607774548, traversed counter is 13
BST Inserting 78374295, traversed counter is 16
AVL Inserting 78374295, traversed counter is 975
BST Inserting 1550101877, traversed counter is 16
AVL Inserting 1550101877, traversed counter is 13
BST Inserting 752704313, traversed counter is 8
AVL Inserting 752704313, traversed counter is 17
BST Inserting 1872666833, traversed counter is 11
AVL Inserting 1872666833, traversed counter is 1321
BST Inserting 612353198, traversed counter is 14
AVL Inserting 612353198, traversed counter is 11
BST Inserting 1186994949, traversed counter is 12
AVL Inserting 1186994949, traversed counter is 13
BST Inserting 1450099355, traversed counter is 18
AVL Inserting 1450099355, traversed counter is 1245
BST Inserting 2056665155, traversed counter is 9
AVL Inserting 2056665155, traversed counter is 49
BST Inserting 1340157793, traversed counter is 16
AVL Inserting 1340157793, traversed counter is 980
BST Inserting 1369678468, traversed counter is 16
AVL Inserting 1369678468, traversed counter is 13
BST Inserting 929588156, traversed counter is 14
AVL Inserting 929588156, traversed counter is 29
BST Inserting 18400960, traversed counter is 11
AVL Inserting 18400960, traversed counter is 13
BST Inserting 2138982933, traversed counter is 9
AVL Inserting 2138982933, traversed counter is 1360
BST Inserting 781098823, traversed counter is 10
AVL Inserting 781098823, traversed counter is 11
BST Inserting 1987323286, traversed counter is 12
AVL Inserting 1987323286, traversed counter is 1367
BST Inserting 213213171, traversed counter is 17
AVL Inserting 213213171, traversed counter is 975
BST Inserting 568275358, traversed counter is 15
AVL Inserting 568275358, traversed counter is 131
BST Inserting 1720185677, traversed counter is 7
AVL Inserting 1720185677, traversed counter is 19
BST Inserting 625040140, traversed counter is 12
AVL Inserting 625040140, traversed counter is 18
BST Inserting 399493245, traversed counter is 14
AVL Inserting 399493245, traversed counter is 12
BST Inserting 1567022181, traversed counter is 16
AVL Inserting 1567022181, traversed counter is 13
BST Inserting 817572761, traversed counter is 11
AVL Inserting 817572761, traversed counter is 12
BST Inserting 14933990, traversed counter is 11
AVL Inserting 14933990, traversed counter is 31
BST Inserting 1499150323, traversed counter is 17
AVL Inserting 1499150323, traversed counter is 12
BST Inserting 1910210050, traversed counter is 11
AVL Inserting 1910210050, traversed counter is 1364
BST Inserting 25084100, traversed counter is 11
AVL Inserting 25084100, traversed counter is 1029
BST Inserting 1903409954, traversed counter is 13
AVL Inserting 1903409954, traversed counter is 1381
BST Inserting 379461075, traversed counter is 14
AVL Inserting 379461075, traversed counter is 1008
BST Inserting 1372668364, traversed counter is 15
AVL Inserting 1372668364, traversed counter is 13
BST Inserting 318322042, traversed counter is 9
AVL Inserting 318322042, traversed counter is 1018
BST Inserting 1987235624, traversed counter is 13
AVL Inserting 1987235624, traversed counter is 14
BST Inserting 1451042659, traversed counter is 19
AVL Inserting 1451042659, traversed counter is 13
BST Inserting 1868423919, traversed counter is 13
AVL Inserting 1868423919, traversed counter is 1408
BST Inserting 592456289, traversed counter is 10
AVL Inserting 592456289, traversed counter is 102
BST Inserting 1176225844, traversed counter is 14
AVL Inserting 1176225844, traversed counter is 975
BST Inserting 333293469, traversed counter is 9
AVL Inserting 333293469, traversed counter is 19
BST Inserting 1779451238, traversed counter is 14
AVL Inserting 1779451238, traversed counter is 12
BST Inserting 478841551, traversed counter is 13
AVL Inserting 478841551, traversed counter is 120
BST Inserting 242474976, traversed counter is 15
AVL Inserting 242474976, traversed counter is 1043
BST Inserting 972125383, traversed counter is 15
AVL Inserting 972125383, traversed counter is 972
BST Inserting 1848520019, traversed counter is 11
AVL Inserting 1848520019, traversed counter is 1428
BST Inserting 1172063133, traversed counter is 13
AVL Inserting 1172063133, traversed counter is 997
BST Inserting 990526343, traversed counter is 12
AVL Inserting 990526343, traversed counter is 20
BST Inserting 1840019304, traversed counter is 10
AVL Inserting 1840019304, traversed counter is 1441
BST Inserting 1953161956, traversed counter is 8
AVL Inserting 1953161956, traversed counter is 1459
BST Inserting 830365981, traversed counter is 13
AVL Inserting 830365981, traversed counter is 985
BST Inserting 2053232475, traversed counter is 8
AVL Inserting 2053232475, traversed counter is 14
BST Inserting 373953666, traversed counter is 14
AVL Inserting 373953666, traversed counter is 32
BST Inserting 403068011, traversed counter is 11
AVL Inserting 403068011, traversed counter is 52
BST Inserting 530788967, traversed counter is 10
AVL Inserting 530788967, traversed counter is 937
BST Inserting 773446912, traversed counter is 11
AVL Inserting 773446912, traversed counter is 992
BST Inserting 1970090192, traversed counter is 9
AVL Inserting 1970090192, traversed counter is 48
BST Inserting 1348361729, traversed counter is 12
AVL Inserting 1348361729, traversed counter is 14
BST Inserting 788380902, traversed counter is 9
AVL Inserting 788380902, traversed counter is 1002
BST Inserting 1321756868, traversed counter is 13
AVL Inserting 1321756868, traversed counter is 13
BST Inserting 1111088131, traversed counter is 13
AVL Inserting 1111088131, traversed counter is 14
BST Inserting 813465002, traversed counter is 11
AVL Inserting 813465002, traversed counter is 51
BST Inserting 1077683174, traversed counter is 17
AVL Inserting 1077683174, traversed counter is 31
BST Inserting 1490549207, traversed counter is 17
AVL Inserting 1490549207, traversed counter is 1307
BST Inserting 38649718, traversed counter is 13
AVL Inserting 38649718, traversed counter is 1070
BST Inserting 1396005216, traversed counter is 18
AVL Inserting 1396005216, traversed counter is 1021
BST Inserting 1330301183, traversed counter is 11
AVL Inserting 1330301183, traversed counter is 1023
BST Inserting 1489692377, traversed counter is 18
AVL Inserting 1489692377, traversed counter is 13
BST Inserting 1116945487, traversed counter is 12
AVL Inserting 1116945487, traversed counter is 1031
BST Inserting 1922757472, traversed counter is 6
AVL Inserting 1922757472, traversed counter is 1418
BST Inserting 518434573, traversed counter is 10
AVL Inserting 518434573, traversed counter is 960
BST Inserting 1450238957, traversed counter is 19
AVL Inserting 1450238957, traversed counter is 13
BST Inserting 1554725062, traversed counter is 17
AVL Inserting 1554725062, traversed counter is 1262
BST Inserting 997276125, traversed counter is 14
AVL Inserting 997276125, traversed counter is 19
BST Inserting 1692713933, traversed counter is 8
AVL Inserting 1692713933, traversed counter is 50
BST Inserting 379366797, traversed counter is 15
AVL Inserting 379366797, traversed counter is 12
BST Inserting 698312496, traversed counter is 14
AVL Inserting 698312496, traversed counter is 1017
BST Inserting 717293418, traversed counter is 10
AVL Inserting 717293418, traversed counter is 12
BST Inserting 1369893141, traversed counter is 17
AVL Inserting 1369893141, traversed counter is 1049
BST Inserting 390848153, traversed counter is 14
AVL Inserting 390848153, traversed counter is 1054
BST Inserting 522971726, traversed counter is 10
AVL Inserting 522971726, traversed counter is 970
BST Inserting 52775474, traversed counter is 18
AVL Inserting 52775474, traversed counter is 13
BST Inserting 296596980, traversed counter is 8
AVL Inserting 296596980, traversed counter is 19
BST Inserting 896925393, traversed counter is 14
AVL Inserting 896925393, traversed counter is 1034
BST Inserting 455843485, traversed counter is 13
AVL Inserting 455843485, traversed counter is 1062
BST Inserting 827385948, traversed counter is 11
AVL Inserting 827385948, traversed counter is 1045
BST Inserting 1670372305, traversed counter is 9
AVL Inserting 1670372305, traversed counter is 20
BST Inserting 278450030, traversed counter is 10
AVL Inserting 278450030, traversed counter is 50
BST Inserting 28264029, traversed counter is 12
AVL Inserting 28264029, traversed counter is 13
BST Inserting 311269559, traversed counter is 7
AVL Inserting 311269559, traversed counter is 1077
BST Inserting 1600206898, traversed counter is 17
AVL Inserting 1600206898, traversed counter is 1274
BST Inserting 1139352160, traversed counter is 13
AVL Inserting 1139352160, traversed counter is 1028
BST Inserting 1124734562, traversed counter is 10
AVL Inserting 1124734562, traversed counter is 1047
BST Inserting 530406424, traversed counter is 12
AVL Inserting 530406424, traversed counter is 993
BST Inserting 482417719, traversed counter is 14
AVL Inserting 482417719, traversed counter is 17
BST Inserting 1163384280, traversed counter is 14
AVL Inserting 1163384280, traversed counter is 14
BST Inserting 1926411641, traversed counter is 7
AVL Inserting 1926411641, traversed counter is 115
BST Inserting 1812718902, traversed counter is 9
AVL Inserting 1812718902, traversed counter is 469
BST Inserting 505593010, traversed counter is 12
AVL Inserting 505593010, traversed counter is 56
BST Inserting 895873480, traversed counter is 15
AVL Inserting 895873480, traversed counter is 18
BST Inserting 1587992726, traversed counter is 16
AVL Inserting 1587992726, traversed counter is 1425
BST Inserting 1024027583, traversed counter is 13
AVL Inserting 1024027583, traversed counter is 739
BST Inserting 198628789, traversed counter is 15
AVL Inserting 198628789, traversed counter is 1077
BST Inserting 995234140, traversed counter is 12
AVL Inserting 995234140, traversed counter is 754
BST Inserting 2021303708, traversed counter is 11
AVL Inserting 2021303708, traversed counter is 1331
BST Inserting 1891342723, traversed counter is 8
AVL Inserting 1891342723, traversed counter is 1365
BST Inserting 1374600938, traversed counter is 15
AVL Inserting 1374600938, traversed counter is 32
BST Inserting 572132557, traversed counter is 12
AVL Inserting 572132557, traversed counter is 12
BST Inserting 461152493, traversed counter is 12
AVL Inserting 461152493, traversed counter is 71
BST Inserting 597010431, traversed counter is 10
AVL Inserting 597010431, traversed counter is 45
BST Inserting 962980710, traversed counter is 15
AVL Inserting 962980710, traversed counter is 11
BST Inserting 984124220, traversed counter is 14
AVL Inserting 984124220, traversed counter is 52
BST Inserting 649785905, traversed counter is 12
AVL Inserting 649785905, traversed counter is 17
BST Inserting 1259577690, traversed counter is 12
AVL Inserting 1259577690, traversed counter is 12
BST Inserting 1881049613, traversed counter is 14
AVL Inserting 1881049613, traversed counter is 12
BST Inserting 1105629391, traversed counter is 14
AVL Inserting 1105629391, traversed counter is 1038
BST Inserting 2086963638, traversed counter is 7
AVL Inserting 2086963638, traversed counter is 1306
BST Inserting 1403938270, traversed counter is 20
AVL Inserting 1403938270, traversed counter is 969
BST Inserting 1384079421, traversed counter is 21
AVL Inserting 1384079421, traversed counter is 967
BST Inserting 2115227667, traversed counter is 10
AVL Inserting 2115227667, traversed counter is 12
BST Inserting 1715207829, traversed counter is 7
AVL Inserting 1715207829, traversed counter is 1358
BST Inserting 836802671, traversed counter is 11
AVL Inserting 836802671, traversed counter is 11
BST Inserting 1107096180, traversed counter is 13
AVL Inserting 1107096180, traversed counter is 54
BST Inserting 692458743, traversed counter is 16
AVL Inserting 692458743, traversed counter is 960
BST Inserting 1367209095, traversed counter is 9
AVL Inserting 1367209095, traversed counter is 13
BST Inserting 1589513899, traversed counter is 17
AVL Inserting 1589513899, traversed counter is 14
BST Inserting 1855843024, traversed counter is 10
AVL Inserting 1855843024, traversed counter is 1364
BST Inserting 1146137088, traversed counter is 17
AVL Inserting 1146137088, traversed counter is 1026
BST Inserting 1254749154, traversed counter is 13
AVL Inserting 1254749154, traversed counter is 981
BST Inserting 213952386, traversed counter is 16
AVL Inserting 213952386, traversed counter is 31
BST Inserting 2042010569, traversed counter is 7
AVL Inserting 2042010569, traversed counter is 12
BST Inserting 695258232, traversed counter is 17
AVL Inserting 695258232, traversed counter is 12
BST Inserting 1237979969, traversed counter is 15
AVL Inserting 1237979969, traversed counter is 974
BST Inserting 93155710, traversed counter is 20
AVL Inserting 93155710, traversed counter is 31
BST Inserting 1690492373, traversed counter is 8
AVL Inserting 1690492373, traversed counter is 13
BST Inserting 1111800030, traversed counter is 13
AVL Inserting 1111800030, traversed counter is 1047
BST Inserting 1984498433, traversed counter is 11
AVL Inserting 1984498433, traversed counter is 1338
BST Inserting 917609663, traversed counter is 15
AVL Inserting 917609663, traversed counter is 983
BST Inserting 1683932587, traversed counter is 7
AVL Inserting 1683932587, traversed counter is 1522
BST Inserting 298167279, traversed counter is 9
AVL Inserting 298167279, traversed counter is 129
BST Inserting 1514620094, traversed counter is 18
